t,U,P,grad = 9.335000 -0.192268 -0.026775 0.0013455
t,U,P,grad = 9.340000 -0.192262 -0.026775 0.0013417
t,U,P,grad = 9.345000 -0.192255 -0.026776 0.0013378
t,U,P,grad = 9.350000 -0.192248 -0.026777 0.001334
t,U,P,grad = 9.355000 -0.192242 -0.026778 0.0013297
t,U,P,grad = 9.360000 -0.192235 -0.026778 0.0013262
t,U,P,grad = 9.365000 -0.192229 -0.026779 0.0013225
t,U,P,grad = 9.370000 -0.192222 -0.026779 0.0013186
t,U,P,grad = 9.375000 -0.192215 -0.026780 0.0013143
t,U,P,grad = 9.380000 -0.192209 -0.026781 0.0013108
t,U,P,grad = 9.385000 -0.192202 -0.026781 0.0013066
t,U,P,grad = 9.390000 -0.192196 -0.026781 0.001303
t,U,P,grad = 9.395000 -0.192189 -0.026782 0.0012988
t,U,P,grad = 9.400000 -0.192183 -0.026782 0.0012952
t,U,P,grad = 9.405000 -0.192176 -0.026783 0.001291
t,U,P,grad = 9.410000 -0.192170 -0.026783 0.0012869
t,U,P,grad = 9.415000 -0.192164 -0.026783 0.0012834
t,U,P,grad = 9.420000 -0.192157 -0.026784 0.0012792
t,U,P,grad = 9.425000 -0.192151 -0.026784 0.0012751
t,U,P,grad = 9.430000 -0.192145 -0.026784 0.0012712
t,U,P,grad = 9.435000 -0.192138 -0.026784 0.0012672
t,U,P,grad = 9.440000 -0.192132 -0.026784 0.0012633
t,U,P,grad = 9.445000 -0.192126 -0.026784 0.0012593
t,U,P,grad = 9.450000 -0.192119 -0.026784 0.0012554
t,U,P,grad = 9.455000 -0.192113 -0.026784 0.0012514
t,U,P,grad = 9.460000 -0.192107 -0.026785 0.0012474
t,U,P,grad = 9.465000 -0.192101 -0.026784 0.0012434
t,U,P,grad = 9.470000 -0.192095 -0.026784 0.0012394
t,U,P,grad = 9.475000 -0.192088 -0.026784 0.0012354
t,U,P,grad = 9.480000 -0.192082 -0.026784 0.0012313
t,U,P,grad = 9.485000 -0.192076 -0.026784 0.0012273
t,U,P,grad = 9.490000 -0.192070 -0.026784 0.0012232
t,U,P,grad = 9.495000 -0.192064 -0.026784 0.0012192
t,U,P,grad = 9.500000 -0.192058 -0.026783 0.0012148
t,U,P,grad = 9.505000 -0.192052 -0.026783 0.001211
t,U,P,grad = 9.510000 -0.192046 -0.026783 0.0012071
t,U,P,grad = 9.515000 -0.192040 -0.026783 0.0012027
t,U,P,grad = 9.520000 -0.192034 -0.026782 0.001199
t,U,P,grad = 9.525000 -0.192028 -0.026782 0.0011951
t,U,P,grad = 9.530000 -0.192022 -0.026781 0.0011907
t,U,P,grad = 9.535000 -0.192016 -0.026781 0.0011869
t,U,P,grad = 9.540000 -0.192010 -0.026780 0.0011825
t,U,P,grad = 9.545000 -0.192004 -0.026780 0.0011787
t,U,P,grad = 9.550000 -0.191999 -0.026779 0.0011744
t,U,P,grad = 9.555000 -0.191993 -0.026779 0.0011702
t,U,P,grad = 9.560000 -0.191987 -0.026778 0.0011665
t,U,P,grad = 9.565000 -0.191981 -0.026778 0.0011622
t,U,P,grad = 9.570000 -0.191975 -0.026777 0.001158
t,U,P,grad = 9.575000 -0.191970 -0.026776 0.001154
t,U,P,grad = 9.580000 -0.191964 -0.026776 0.0011499
t,U,P,grad = 9.585000 -0.191958 -0.026775 0.0011459
t,U,P,grad = 9.590000 -0.191952 -0.026774 0.0011418
t,U,P,grad = 9.595000 -0.191947 -0.026773 0.0011377
t,U,P,grad = 9.600000 -0.191941 -0.026773 0.0011337
t,U,P,grad = 9.605000 -0.191936 -0.026772 0.0011296
t,U,P,grad = 9.610000 -0.191930 -0.026771 0.0011255
t,U,P,grad = 9.615000 -0.191924 -0.026770 0.0011213
t,U,P,grad = 9.620000 -0.191919 -0.026769 0.0011172
t,U,P,grad = 9.625000 -0.191913 -0.026768 0.0011131
t,U,P,grad = 9.630000 -0.191908 -0.026767 0.001109
t,U,P,grad = 9.635000 -0.191902 -0.026766 0.0011045
t,U,P,grad = 9.640000 -0.191897 -0.026765 0.0011007
t,U,P,grad = 9.645000 -0.191891 -0.026764 0.0010967
t,U,P,grad = 9.650000 -0.191886 -0.026763 0.0010926
t,U,P,grad = 9.655000 -0.191880 -0.026762 0.0010882
t,U,P,grad = 9.660000 -0.191875 -0.026761 0.0010844
t,U,P,grad = 9.665000 -0.191870 -0.026759 0.00108
t,U,P,grad = 9.670000 -0.191864 -0.026758 0.0010762
t,U,P,grad = 9.675000 -0.191859 -0.026757 0.0010718
t,U,P,grad = 9.680000 -0.191854 -0.026756 0.001068
t,U,P,grad = 9.685000 -0.191848 -0.026754 0.0010637
t,U,P,grad = 9.690000 -0.191843 -0.026753 0.0010595
t,U,P,grad = 9.695000 -0.191838 -0.026752 0.0010557
t,U,P,grad = 9.700000 -0.191833 -0.026750 0.0010514
t,U,P,grad = 9.705000 -0.191827 -0.026749 0.0010472
t,U,P,grad = 9.710000 -0.191822 -0.026748 0.0010431
t,U,P,grad = 9.715000 -0.191817 -0.026746 0.001039
t,U,P,grad = 9.720000 -0.191812 -0.026745 0.0010349
t,U,P,grad = 9.725000 -0.191807 -0.026743 0.0010309
t,U,P,grad = 9.730000 -0.191802 -0.026742 0.0010268
t,U,P,grad = 9.735000 -0.191796 -0.026740 0.0010227
t,U,P,grad = 9.740000 -0.191791 -0.026739 0.0010187
t,U,P,grad = 9.745000 -0.191786 -0.026737 0.0010146
t,U,P,grad = 9.750000 -0.191781 -0.026735 0.0010104
t,U,P,grad = 9.755000 -0.191776 -0.026734 0.0010063
t,U,P,grad = 9.760000 -0.191771 -0.026732 0.0010022
t,U,P,grad = 9.765000 -0.191766 -0.026730 0.00099812
t,U,P,grad = 9.770000 -0.191761 -0.026729 0.0009937
t,U,P,grad = 9.775000 -0.191756 -0.026727 0.00098986
t,U,P,grad = 9.780000 -0.191752 -0.026725 0.00098591
t,U,P,grad = 9.785000 -0.191747 -0.026723 0.00098188
t,U,P,grad = 9.790000 -0.191742 -0.026721 0.00097751
t,U,P,grad = 9.795000 -0.191737 -0.026720 0.0009737
t,U,P,grad = 9.800000 -0.191732 -0.026718 0.00096941
t,U,P,grad = 9.805000 -0.191727 -0.026716 0.00096557
t,U,P,grad = 9.810000 -0.191723 -0.026714 0.0009613
t,U,P,grad = 9.815000 -0.191718 -0.026712 0.00095747
t,U,P,grad = 9.820000 -0.191713 -0.026710 0.00095321
t,U,P,grad = 9.825000 -0.191708 -0.026708 0.00094938
t,U,P,grad = 9.830000 -0.191704 -0.026706 0.00094511
t,U,P,grad = 9.835000 -0.191699 -0.026704 0.00094096
t,U,P,grad = 9.840000 -0.191694 -0.026702 0.00093722
t,U,P,grad = 9.845000 -0.191690 -0.026700 0.00093299
t,U,P,grad = 9.850000 -0.191685 -0.026698 0.00092886
t,U,P,grad = 9.855000 -0.191680 -0.026696 0.00092484
t,U,P,grad = 9.860000 -0.191676 -0.026694 0.00092114
t,U,P,grad = 9.865000 -0.191671 -0.026692 0.00091694
t,U,P,grad = 9.870000 -0.191667 -0.026689 0.00091282
t,U,P,grad = 9.875000 -0.191662 -0.026687 0.0009088
t,U,P,grad = 9.880000 -0.191658 -0.026685 0.00090478
t,U,P,grad = 9.885000 -0.191653 -0.026683 0.00090077
t,U,P,grad = 9.890000 -0.191649 -0.026681 0.00089679
t,U,P,grad = 9.895000 -0.191644 -0.026678 0.00089282
t,U,P,grad = 9.900000 -0.191640 -0.026676 0.00088885
t,U,P,grad = 9.905000 -0.191635 -0.026674 0.00088488
t,U,P,grad = 9.910000 -0.191631 -0.026671 0.0008809
t,U,P,grad = 9.915000 -0.191627 -0.026669 0.00087662
t,U,P,grad = 9.920000 -0.191622 -0.026667 0.00087283
t,U,P,grad = 9.925000 -0.191618 -0.026664 0.00086898
t,U,P,grad = 9.930000 -0.191614 -0.026662 0.00086505
t,U,P,grad = 9.935000 -0.191609 -0.026659 0.00086082
t,U,P,grad = 9.940000 -0.191605 -0.026657 0.00085706
t,U,P,grad = 9.945000 -0.191601 -0.026654 0.00085322
t,U,P,grad = 9.950000 -0.191597 -0.026652 0.000849
t,U,P,grad = 9.955000 -0.191592 -0.026649 0.00084523
t,U,P,grad = 9.960000 -0.191588 -0.026647 0.00084113
t,U,P,grad = 9.965000 -0.191584 -0.026644 0.00083739
t,U,P,grad = 9.970000 -0.191580 -0.026642 0.00083331
t,U,P,grad = 9.975000 -0.191576 -0.026639 0.00082959
t,U,P,grad = 9.980000 -0.191572 -0.026636 0.00082553
t,U,P,grad = 9.985000 -0.191568 -0.026634 0.00082153
t,U,P,grad = 9.990000 -0.191564 -0.026631 0.00081791
t,U,P,grad = 9.995000 -0.191560 -0.026628 0.00081389
t,U,P,grad = 10.000000 -0.191555 -0.026626 0.00080991
t,U,P,grad = 10.005000 -0.191551 -0.026623 0.00080603
t,U,P,grad = 10.010000 -0.191547 -0.026620 0.00080245
t,U,P,grad = 10.015000 -0.191543 -0.026618 0.00079846
t,U,P,grad = 10.020000 -0.191540 -0.026615 0.0007945
t,U,P,grad = 10.025000 -0.191536 -0.026612 0.00079063
t,U,P,grad = 10.030000 -0.191532 -0.026609 0.00078678
t,U,P,grad = 10.035000 -0.191528 -0.026606 0.00078296
t,U,P,grad = 10.040000 -0.191524 -0.026604 0.00077915
t,U,P,grad = 10.045000 -0.191520 -0.026601 0.00077537
t,U,P,grad = 10.050000 -0.191516 -0.026598 0.00077158
t,U,P,grad = 10.055000 -0.191512 -0.026595 0.0007678
t,U,P,grad = 10.060000 -0.191509 -0.026592 0.000764
t,U,P,grad = 10.065000 -0.191505 -0.026589 0.00076021
t,U,P,grad = 10.070000 -0.191501 -0.026586 0.00075641
t,U,P,grad = 10.075000 -0.191497 -0.026583 0.00075237
t,U,P,grad = 10.080000 -0.191494 -0.026580 0.00074872
t,U,P,grad = 10.085000 -0.191490 -0.026577 0.00074511
t,U,P,grad = 10.090000 -0.191486 -0.026574 0.00074141
t,U,P,grad = 10.095000 -0.191483 -0.026571 0.00073746
t,U,P,grad = 10.100000 -0.191479 -0.026568 0.00073385
t,U,P,grad = 10.105000 -0.191475 -0.026565 0.00073025
t,U,P,grad = 10.110000 -0.191472 -0.026562 0.00072631
t,U,P,grad = 10.115000 -0.191468 -0.026559 0.0007227
t,U,P,grad = 10.120000 -0.191464 -0.026556 0.00071888
t,U,P,grad = 10.125000 -0.191461 -0.026553 0.00071531
t,U,P,grad = 10.130000 -0.191457 -0.026550 0.00071154
t,U,P,grad = 10.135000 -0.191454 -0.026547 0.00070799
t,U,P,grad = 10.140000 -0.191450 -0.026543 0.00070424
t,U,P,grad = 10.145000 -0.191447 -0.026540 0.0007007
t,U,P,grad = 10.150000 -0.191443 -0.026537 0.00069695
t,U,P,grad = 10.155000 -0.191440 -0.026534 0.00069318
t,U,P,grad = 10.160000 -0.191437 -0.026531 0.00068976
t,U,P,grad = 10.165000 -0.191433 -0.026528 0.00068607
t,U,P,grad = 10.170000 -0.191430 -0.026524 0.00068235
t,U,P,grad = 10.175000 -0.191426 -0.026521 0.00067897
t,U,P,grad = 10.180000 -0.191423 -0.026518 0.00067531
t,U,P,grad = 10.185000 -0.191420 -0.026514 0.0006716
t,U,P,grad = 10.190000 -0.191416 -0.026511 0.00066801
t,U,P,grad = 10.195000 -0.191413 -0.026508 0.00066445
t,U,P,grad = 10.200000 -0.191410 -0.026505 0.00066092
t,U,P,grad = 10.205000 -0.191406 -0.026501 0.00065742
t,U,P,grad = 10.210000 -0.191403 -0.026498 0.00065393
t,U,P,grad = 10.215000 -0.191400 -0.026495 0.00065043
t,U,P,grad = 10.220000 -0.191397 -0.026491 0.00064693
t,U,P,grad = 10.225000 -0.191394 -0.026488 0.00064342
t,U,P,grad = 10.230000 -0.191390 -0.026484 0.00063992
t,U,P,grad = 10.235000 -0.191387 -0.026481 0.00063642
t,U,P,grad = 10.240000 -0.191384 -0.026478 0.00063293
t,U,P,grad = 10.245000 -0.191381 -0.026474 0.00062946
t,U,P,grad = 10.250000 -0.191378 -0.026471 0.000626
t,U,P,grad = 10.255000 -0.191375 -0.026467 0.00062256
t,U,P,grad = 10.260000 -0.191372 -0.026464 0.00061914
t,U,P,grad = 10.265000 -0.191369 -0.026460 0.00061573
t,U,P,grad = 10.270000 -0.191366 -0.026457 0.00061212
t,U,P,grad = 10.275000 -0.191362 -0.026453 0.00060878
t,U,P,grad = 10.280000 -0.191359 -0.026450 0.00060557
t,U,P,grad = 10.285000 -0.191356 -0.026446 0.00060226
t,U,P,grad = 10.290000 -0.191354 -0.026443 0.00059873
t,U,P,grad = 10.295000 -0.191351 -0.026439 0.00059542
t,U,P,grad = 10.300000 -0.191348 -0.026436 0.00059221
t,U,P,grad = 10.305000 -0.191345 -0.026432 0.00058871
t,U,P,grad = 10.310000 -0.191342 -0.026429 0.00058542
t,U,P,grad = 10.315000 -0.191339 -0.026425 0.00058206
t,U,P,grad = 10.320000 -0.191336 -0.026421 0.00057883
t,U,P,grad = 10.325000 -0.191333 -0.026418 0.00057571
t,U,P,grad = 10.330000 -0.191330 -0.026414 0.00057229
t,U,P,grad = 10.335000 -0.191327 -0.026411 0.00056905
t,U,P,grad = 10.340000 -0.191325 -0.026407 0.00056574
t,U,P,grad = 10.345000 -0.191322 -0.026403 0.00056254
t,U,P,grad = 10.350000 -0.191319 -0.026400 0.00055929
t,U,P,grad = 10.355000 -0.191316 -0.026396 0.00055612
t,U,P,grad = 10.360000 -0.191314 -0.026392 0.00055291
t,U,P,grad = 10.365000 -0.191311 -0.026389 0.00054976
t,U,P,grad = 10.370000 -0.191308 -0.026385 0.00054657
t,U,P,grad = 10.375000 -0.191305 -0.026381 0.00054326
t,U,P,grad = 10.380000 -0.191303 -0.026378 0.00054026
t,U,P,grad = 10.385000 -0.191300 -0.026374 0.00053715
t,U,P,grad = 10.390000 -0.191297 -0.026370 0.00053389
t,U,P,grad = 10.395000 -0.191295 -0.026367 0.00053094
t,U,P,grad = 10.400000 -0.191292 -0.026363 0.00052786
t,U,P,grad = 10.405000 -0.191290 -0.026359 0.00052462
t,U,P,grad = 10.410000 -0.191287 -0.026355 0.00052152
t,U,P,grad = 10.415000 -0.191284 -0.026352 0.00051863
t,U,P,grad = 10.420000 -0.191282 -0.026348 0.00051561
t,U,P,grad = 10.425000 -0.191279 -0.026344 0.00051243
t,U,P,grad = 10.430000 -0.191277 -0.026341 0.00050938
t,U,P,grad = 10.435000 -0.191274 -0.026337 0.00050637
t,U,P,grad = 10.440000 -0.191272 -0.026333 0.00050355
t,U,P,grad = 10.445000 -0.191269 -0.026329 0.00050062
t,U,P,grad = 10.450000 -0.191267 -0.026325 0.0004975
t,U,P,grad = 10.455000 -0.191264 -0.026322 0.0004945
t,U,P,grad = 10.460000 -0.191262 -0.026318 0.00049154
t,U,P,grad = 10.465000 -0.191259 -0.026314 0.00048863
t,U,P,grad = 10.470000 -0.191257 -0.026310 0.00048574
t,U,P,grad = 10.475000 -0.191255 -0.026306 0.00048288
t,U,P,grad = 10.480000 -0.191252 -0.026303 0.00048003
t,U,P,grad = 10.485000 -0.191250 -0.026299 0.00047717
t,U,P,grad = 10.490000 -0.191247 -0.026295 0.00047432
t,U,P,grad = 10.495000 -0.191245 -0.026291 0.00047148
t,U,P,grad = 10.500000 -0.191243 -0.026287 0.00046864
t,U,P,grad = 10.505000 -0.191240 -0.026283 0.00046581
t,U,P,grad = 10.510000 -0.191238 -0.026280 0.000463
t,U,P,grad = 10.515000 -0.191236 -0.026276 0.00046021
t,U,P,grad = 10.520000 -0.191234 -0.026272 0.00045744
t,U,P,grad = 10.525000 -0.191231 -0.026268 0.00045469
t,U,P,grad = 10.530000 -0.191229 -0.026264 0.00045196
t,U,P,grad = 10.535000 -0.191227 -0.026260 0.00044923
t,U,P,grad = 10.540000 -0.191225 -0.026256 0.00044653
t,U,P,grad = 10.545000 -0.191222 -0.026253 0.00044383
t,U,P,grad = 10.550000 -0.191220 -0.026249 0.00044115
t,U,P,grad = 10.555000 -0.191218 -0.026245 0.00043848
t,U,P,grad = 10.560000 -0.191216 -0.026241 0.00043583
t,U,P,grad = 10.565000 -0.191214 -0.026237 0.00043319
t,U,P,grad = 10.570000 -0.191212 -0.026233 0.00043044
t,U,P,grad = 10.575000 -0.191210 -0.026229 0.00042777
t,U,P,grad = 10.580000 -0.191207 -0.026225 0.00042538
t,U,P,grad = 10.585000 -0.191205 -0.026221 0.00042289
t,U,P,grad = 10.590000 -0.191203 -0.026218 0.00042036
t,U,P,grad = 10.595000 -0.191201 -0.026214 0.00041768
t,U,P,grad = 10.600000 -0.191199 -0.026210 0.00041505
t,U,P,grad = 10.605000 -0.191197 -0.026206 0.00041269
t,U,P,grad = 10.610000 -0.191195 -0.026202 0.00041023
t,U,P,grad = 10.615000 -0.191193 -0.026198 0.00040763
t,U,P,grad = 10.620000 -0.191191 -0.026194 0.00040507
t,U,P,grad = 10.625000 -0.191189 -0.026190 0.00040279
t,U,P,grad = 10.630000 -0.191187 -0.026186 0.00040029
t,U,P,grad = 10.635000 -0.191185 -0.026182 0.0003978
t,U,P,grad = 10.640000 -0.191183 -0.026179 0.00039558
t,U,P,grad = 10.645000 -0.191181 -0.026175 0.00039313
t,U,P,grad = 10.650000 -0.191179 -0.026171 0.00039066
t,U,P,grad = 10.655000 -0.191177 -0.026167 0.00038847
t,U,P,grad = 10.660000 -0.191175 -0.026163 0.00038606
t,U,P,grad = 10.665000 -0.191173 -0.026159 0.00038363
t,U,P,grad = 10.670000 -0.191171 -0.026155 0.00038149
t,U,P,grad = 10.675000 -0.191170 -0.026151 0.00037913
t,U,P,grad = 10.680000 -0.191168 -0.026147 0.00037675
t,U,P,grad = 10.685000 -0.191166 -0.026143 0.00037467
t,U,P,grad = 10.690000 -0.191164 -0.026139 0.00037237
t,U,P,grad = 10.695000 -0.191162 -0.026135 0.00037003
t,U,P,grad = 10.700000 -0.191160 -0.026132 0.000368
t,U,P,grad = 10.705000 -0.191158 -0.026128 0.00036575
t,U,P,grad = 10.710000 -0.191157 -0.026124 0.00036346
t,U,P,grad = 10.715000 -0.191155 -0.026120 0.00036148
t,U,P,grad = 10.720000 -0.191153 -0.026116 0.00035928
t,U,P,grad = 10.725000 -0.191151 -0.026112 0.00035704
t,U,P,grad = 10.730000 -0.191150 -0.026108 0.00035501
t,U,P,grad = 10.735000 -0.191148 -0.026104 0.00035285
t,U,P,grad = 10.740000 -0.191146 -0.026100 0.00035098
t,U,P,grad = 10.745000 -0.191144 -0.026096 0.00034888
t,U,P,grad = 10.750000 -0.191143 -0.026093 0.00034671
t,U,P,grad = 10.755000 -0.191141 -0.026089 0.00034477
t,U,P,grad = 10.760000 -0.191139 -0.026085 0.00034266
t,U,P,grad = 10.765000 -0.191138 -0.026081 0.00034086
t,U,P,grad = 10.770000 -0.191136 -0.026077 0.00033885
t,U,P,grad = 10.775000 -0.191134 -0.026073 0.00033676
t,U,P,grad = 10.780000 -0.191132 -0.026069 0.00033491
t,U,P,grad = 10.785000 -0.191131 -0.026065 0.00033289
t,U,P,grad = 10.790000 -0.191129 -0.026061 0.00033119
t,U,P,grad = 10.795000 -0.191128 -0.026058 0.00032928
t,U,P,grad = 10.800000 -0.191126 -0.026054 0.00032726
t,U,P,grad = 10.805000 -0.191124 -0.026050 0.00032551
t,U,P,grad = 10.810000 -0.191123 -0.026046 0.00032357
t,U,P,grad = 10.815000 -0.191121 -0.026042 0.00032195
t,U,P,grad = 10.820000 -0.191119 -0.026038 0.00032014
t,U,P,grad = 10.825000 -0.191118 -0.026034 0.0003182
t,U,P,grad = 10.830000 -0.191116 -0.026031 0.00031654
t,U,P,grad = 10.835000 -0.191115 -0.026027 0.00031468
t,U,P,grad = 10.840000 -0.191113 -0.026023 0.00031316
t,U,P,grad = 10.845000 -0.191112 -0.026019 0.00031144
t,U,P,grad = 10.850000 -0.191110 -0.026015 0.00030959
t,U,P,grad = 10.855000 -0.191109 -0.026011 0.00030802
t,U,P,grad = 10.860000 -0.191107 -0.026008 0.00030625
t,U,P,grad = 10.865000 -0.191106 -0.026004 0.00030482
t,U,P,grad = 10.870000 -0.191104 -0.026000 0.00030319
t,U,P,grad = 10.875000 -0.191103 -0.025996 0.00030142
t,U,P,grad = 10.880000 -0.191101 -0.025992 0.00029996
t,U,P,grad = 10.885000 -0.191100 -0.025988 0.00029827
t,U,P,grad = 10.890000 -0.191098 -0.025985 0.00029693
t,U,P,grad = 10.895000 -0.191097 -0.025981 0.0002954
t,U,P,grad = 10.900000 -0.191095 -0.025977 0.00029372
t,U,P,grad = 10.905000 -0.191094 -0.025973 0.00029235
t,U,P,grad = 10.910000 -0.191092 -0.025970 0.00029074
t,U,P,grad = 10.915000 -0.191091 -0.025966 0.0002895
t,U,P,grad = 10.920000 -0.191089 -0.025962 0.00028807
t,U,P,grad = 10.925000 -0.191088 -0.025958 0.00028647
t,U,P,grad = 10.930000 -0.191087 -0.025955 0.00028525
t,U,P,grad = 10.935000 -0.191085 -0.025951 0.00028386
t,U,P,grad = 10.940000 -0.191084 -0.025947 0.00028231
t,U,P,grad = 10.945000 -0.191082 -0.025943 0.00028115
t,U,P,grad = 10.950000 -0.191081 -0.025940 0.00027984
t,U,P,grad = 10.955000 -0.191080 -0.025936 0.00027835
t,U,P,grad = 10.960000 -0.191078 -0.025932 0.00027726
t,U,P,grad = 10.965000 -0.191077 -0.025929 0.00027601
t,U,P,grad = 10.970000 -0.191075 -0.025925 0.00027457
t,U,P,grad = 10.975000 -0.191074 -0.025921 0.00027354
t,U,P,grad = 10.980000 -0.191073 -0.025918 0.00027234
t,U,P,grad = 10.985000 -0.191071 -0.025914 0.00027095
t,U,P,grad = 10.990000 -0.191070 -0.025910 0.00026997
t,U,P,grad = 10.995000 -0.191069 -0.025907 0.00026883
t,U,P,grad = 11.000000 -0.191067 -0.025903 0.0002675
t,U,P,grad = 11.005000 -0.191066 -0.025899 0.00026657
t,U,P,grad = 11.010000 -0.191065 -0.025896 0.0002655
t,U,P,grad = 11.015000 -0.191063 -0.025892 0.00026422
t,U,P,grad = 11.020000 -0.191062 -0.025888 0.00026335
t,U,P,grad = 11.025000 -0.191061 -0.025885 0.00026237
t,U,P,grad = 11.030000 -0.191059 -0.025881 0.00026132
t,U,P,grad = 11.035000 -0.191058 -0.025878 0.00026008
t,U,P,grad = 11.040000 -0.191057 -0.025874 0.00025928
t,U,P,grad = 11.045000 -0.191056 -0.025871 0.00025838
t,U,P,grad = 11.050000 -0.191054 -0.025867 0.00025742
t,U,P,grad = 11.055000 -0.191053 -0.025863 0.00025627
t,U,P,grad = 11.060000 -0.191052 -0.025860 0.00025556
t,U,P,grad = 11.065000 -0.191050 -0.025856 0.00025474
t,U,P,grad = 11.070000 -0.191049 -0.025853 0.00025389
t,U,P,grad = 11.075000 -0.191048 -0.025849 0.000253
t,U,P,grad = 11.080000 -0.191047 -0.025846 0.00025192
t,U,P,grad = 11.085000 -0.191045 -0.025842 0.0002513
t,U,P,grad = 11.090000 -0.191044 -0.025839 0.00025059
t,U,P,grad = 11.095000 -0.191043 -0.025835 0.00024984
t,U,P,grad = 11.100000 -0.191042 -0.025832 0.00024908
t,U,P,grad = 11.105000 -0.191040 -0.025828 0.00024833
t,U,P,grad = 11.110000 -0.191039 -0.025825 0.00024758
t,U,P,grad = 11.115000 -0.191038 -0.025822 0.00024687
t,U,P,grad = 11.120000 -0.191037 -0.025818 0.00024618
t,U,P,grad = 11.125000 -0.191036 -0.025815 0.00024552
t,U,P,grad = 11.130000 -0.191034 -0.025811 0.00024489
t,U,P,grad = 11.135000 -0.191033 -0.025808 0.00024428
t,U,P,grad = 11.140000 -0.191032 -0.025805 0.0002437
t,U,P,grad = 11.145000 -0.191031 -0.025801 0.00024313
t,U,P,grad = 11.150000 -0.191029 -0.025798 0.00024258
t,U,P,grad = 11.155000 -0.191028 -0.025795 0.00024204
t,U,P,grad = 11.160000 -0.191027 -0.025791 0.00024152
t,U,P,grad = 11.165000 -0.191026 -0.025788 0.00024101
t,U,P,grad = 11.170000 -0.191025 -0.025785 0.00024053
t,U,P,grad = 11.175000 -0.191023 -0.025781 0.00024006
t,U,P,grad = 11.180000 -0.191022 -0.025778 0.00023961
t,U,P,grad = 11.185000 -0.191021 -0.025775 0.00023919
t,U,P,grad = 11.190000 -0.191020 -0.025771 0.00023879
t,U,P,grad = 11.195000 -0.191019 -0.025768 0.0002384
t,U,P,grad = 11.200000 -0.191018 -0.025765 0.00023804
t,U,P,grad = 11.205000 -0.191016 -0.025762 0.00023769
t,U,P,grad = 11.210000 -0.191015 -0.025759 0.00023736
t,U,P,grad = 11.215000 -0.191014 -0.025755 0.00023704
t,U,P,grad = 11.220000 -0.191013 -0.025752 0.00023702
t,U,P,grad = 11.225000 -0.191012 -0.025749 0.00023625
t,U,P,grad = 11.230000 -0.191010 -0.025746 0.00023639
t,U,P,grad = 11.235000 -0.191009 -0.025743 0.00023599
t,U,P,grad = 11.240000 -0.191008 -0.025740 0.00023571
t,U,P,grad = 11.245000 -0.191007 -0.025736 0.00023549
t,U,P,grad = 11.250000 -0.191006 -0.025733 0.00023561
t,U,P,grad = 11.255000 -0.191005 -0.025730 0.00023524
t,U,P,grad = 11.260000 -0.191003 -0.025727 0.00023501
t,U,P,grad = 11.265000 -0.191002 -0.025724 0.00023516
t,U,P,grad = 11.270000 -0.191001 -0.025721 0.00023484
t,U,P,grad = 11.275000 -0.191000 -0.025718 0.00023467
t,U,P,grad = 11.280000 -0.190999 -0.025715 0.00023489
t,U,P,grad = 11.285000 -0.190997 -0.025712 0.00023462
t,U,P,grad = 11.290000 -0.190996 -0.025709 0.00023482
t,U,P,grad = 11.295000 -0.190995 -0.025706 0.00023458
t,U,P,grad = 11.300000 -0.190994 -0.025703 0.0002345
t,U,P,grad = 11.305000 -0.190993 -0.025700 0.00023483
t,U,P,grad = 11.310000 -0.190992 -0.025697 0.00023466
t,U,P,grad = 11.315000 -0.190990 -0.025694 0.00023496
t,U,P,grad = 11.320000 -0.190989 -0.025691 0.0002348
t,U,P,grad = 11.325000 -0.190988 -0.025688 0.00023513
t,U,P,grad = 11.330000 -0.190987 -0.025685 0.00023499
t,U,P,grad = 11.335000 -0.190986 -0.025682 0.00023536
t,U,P,grad = 11.340000 -0.190985 -0.025679 0.00023527
t,U,P,grad = 11.345000 -0.190983 -0.025677 0.00023569
t,U,P,grad = 11.350000 -0.190982 -0.025674 0.00023564
t,U,P,grad = 11.355000 -0.190981 -0.025671 0.00023607
t,U,P,grad = 11.360000 -0.190980 -0.025668 0.0002364
t,U,P,grad = 11.365000 -0.190979 -0.025665 0.00023633
t,U,P,grad = 11.370000 -0.190977 -0.025662 0.00023678
t,U,P,grad = 11.375000 -0.190976 -0.025660 0.00023714
t,U,P,grad = 11.380000 -0.190975 -0.025657 0.00023713
t,U,P,grad = 11.385000 -0.190974 -0.025654 0.00023765
t,U,P,grad = 11.390000 -0.190973 -0.025651 0.00023806
t,U,P,grad = 11.395000 -0.190972 -0.025649 0.00023846
t,U,P,grad = 11.400000 -0.190970 -0.025646 0.0002385
t,U,P,grad = 11.405000 -0.190969 -0.025643 0.0002391
t,U,P,grad = 11.410000 -0.190968 -0.025641 0.00023958
t,U,P,grad = 11.415000 -0.190967 -0.025638 0.00024002
t,U,P,grad = 11.420000 -0.190966 -0.025635 0.00024049
t,U,P,grad = 11.425000 -0.190964 -0.025633 0.00024061
t,U,P,grad = 11.430000 -0.190963 -0.025630 0.00024129
t,U,P,grad = 11.435000 -0.190962 -0.025628 0.00024188
t,U,P,grad = 11.440000 -0.190961 -0.025625 0.00024242
t,U,P,grad = 11.445000 -0.190959 -0.025622 0.00024294
t,U,P,grad = 11.450000 -0.190958 -0.025620 0.00024347
